passage,lineage,rep,BP,RI,sense,DVG_type,length_dvg,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector
One,M,One,7687,1451,Pos,Insertion_forward,16374,0,0,0,0,1,0.00068918,0,0.399841663
One,M,One,7730,7011,Pos,Insertion_forward,10857,0,0,0,0,1,0.000397456,0,0.399841663
One,M,One,7730,7649,Pos,Insertion_forward,10219,0,0,0,0,1,0.000397456,0,0.399841663
One,M,One,7815,4473,Pos,Insertion_forward,13480,0,0,0,0,1,0.000327011,0,0.399841663
One,M,One,7869,7779,Pos,Insertion_forward,10228,0,0,0,0,1,0.000313087,0,0.399841663
One,M,One,7893,7885,Pos,Insertion_forward,10146,0,0,0,0,1,0.000297354,0,0.399841663
One,M,One,7965,6386,Pos,Insertion_forward,11717,0,0,0,0,1,0.00045045,0,0.399841663
One,M,One,8129,5363,Pos,Insertion_forward,12904,0,0,0,0,1,0.000191498,0,0.399841663
One,M,One,816,9414,Pos,Deletion_forward,1540,0,0,0,0,1,0.000320205,0,0.399841663
One,M,One,8199,1223,Pos,Insertion_forward,17114,0,0,0,0,1,0.000213767,0,0.399841663
One,M,One,8241,9619,Pos,Deletion_forward,8760,0,0,0,0,1,0.000261438,0,0.399841663
One,M,One,8251,8176,Pos,Insertion_forward,10213,0,0,0,0,1,0.00028401,0,0.399841663
One,M,One,8286,8189,Pos,Insertion_forward,10235,0,0,0,0,1,0.000279486,0,0.399841663
One,M,One,8349,2357,Pos,Insertion_forward,16130,0,0,0,0,1,0.000441112,0,0.399841663
One,M,One,8349,2518,Pos,Insertion_forward,15969,0,0,0,0,1,0.000441112,0,0.399841663
One,M,One,8451,8454,Pos,Deletion_forward,10135,0,0,0,0,1,0.000405022,0,0.399841663
One,M,One,8541,8405,Pos,Insertion_forward,10274,0,0,0,0,1,0.000257136,0,0.399841663
One,M,One,8566,8523,Pos,Insertion_forward,10181,0,0,0,0,2,0.000515996,0,0.799683325
One,M,One,8624,8209,Pos,Insertion_forward,10553,0,0,0,0,1,0.000324149,0,0.399841663
One,M,One,8637,4542,Pos,Insertion_forward,14233,0,0,0,0,1,0.000378072,0,0.399841663
One,M,One,8832,8757,Pos,Insertion_forward,10213,0,0,0,0,1,0.000221484,0,0.399841663
One,M,One,8918,7402,Pos,Insertion_forward,11654,0,0,0,0,1,0.000348554,0,0.399841663
One,M,One,8989,8916,Pos,Insertion_forward,10211,0,0,0,0,1,0.000207598,0,0.399841663
One,M,One,8995,1871,Pos,Insertion_forward,17262,0,0,0,0,1,0.000210349,0,0.399841663
One,M,One,9002,8972,Pos,Insertion_forward,10168,0,0,0,0,1,0.000212224,0,0.399841663
One,M,One,9015,8761,Pos,Insertion_forward,10392,0,0,0,0,1,0.000223914,0,0.399841663
One,M,One,9213,4654,Pos,Insertion_forward,14697,0,0,0,0,1,0.000269978,0,0.399841663
One,M,One,9259,6424,Pos,Insertion_forward,12973,0,0,0,0,1,0.000223564,0,0.399841663
One,M,One,9373,1586,Pos,Insertion_forward,17925,0,0,0,0,1,0.000575374,0,0.399841663
One,M,One,9514,7806,Pos,Insertion_forward,11846,0,0,0,0,1,0.000306937,0,0.399841663
One,M,One,9596,6566,Pos,Insertion_forward,13168,0,0,0,0,1,0.000256016,0,0.399841663
One,M,One,9641,8952,Pos,Insertion_forward,10827,0,0,0,0,1,0.000348554,0,0.399841663
One,M,One,9670,3545,Pos,Insertion_forward,16263,0,0,0,0,1,0.000296648,0,0.399841663
One,M,One,9793,3089,Pos,Insertion_forward,16842,0,0,0,0,1,0.000231321,0,0.399841663
One,M,One,9822,8540,Pos,Insertion_forward,11420,0,0,0,0,1,0.000301659,0,0.399841663
One,M,One,9823,5384,Pos,Insertion_forward,14577,0,0,0,0,1,0.000316356,0,0.399841663
One,M,One,9839,5291,Pos,Insertion_forward,14686,0,0,0,0,1,0.000295858,0,0.399841663
One,M,One,9860,9758,Pos,Insertion_forward,10240,0,0,0,0,1,0.00028401,0,0.399841663
One,M,One,9862,9760,Pos,Insertion_forward,10240,0,0,0,0,1,0.00028169,0,0.399841663
One,M,One,9864,9762,Pos,Insertion_forward,10240,0,0,0,0,1,0.000281532,0,0.399841663
One,M,One,9868,9766,Pos,Insertion_forward,10240,0,0,0,0,3,0.000893123,0,1.199524988
One,M,One,9883,9771,Pos,Insertion_forward,10250,0,0,0,0,1,0.000329381,0,0.399841663
One,M,One,9925,9350,Pos,Insertion_forward,10713,0,0,0,0,1,0.000280191,0,0.399841663
One,M,One,10126,185,Pos_Neg,5cb/sb,10311,0,0,0,0,1,0.004255319,0,0.399841663
One,M,One,1546,1532,Pos_Neg,5cb/sb,3078,1,0.000279096,0.000294118,0.444802263,0,0,0.000284252,0
One,M,One,1328,1300,Neg_Pos,3cb/sb,17648,0,0,0,0,1,0.000325839,0,0.399841663
One,M,One,1956,3970,Neg_Pos,3cb/sb,14350,0,0,0,0,1,0.000297974,0,0.399841663
One,M,One,3236,3281,Neg_Pos,3cb/sb,13759,1,0.000381534,0.000302939,0.444802263,0,0,0.00028777,0
One,M,One,3271,3246,Neg_Pos,3cb/sb,13759,0,0,0,0,1,0.00031027,0,0.399841663
One,M,One,3273,3244,Neg_Pos,3cb/sb,13759,0,0,0,0,4,0.001221374,0,1.599366651
One,M,One,3344,3324,Neg_Pos,3cb/sb,13608,0,0,0,0,1,0.000243072,0,0.399841663
One,M,One,4866,1540,Neg_Pos,3cb/sb,13870,0,0,0,0,1,0.000275103,0,0.399841663
One,M,One,5048,5064,Neg_Pos,3cb/sb,10164,1,0.000617284,0.000524934,0.444802263,0,0,0.00023872,0
One,M,One,5057,5055,Neg_Pos,3cb/sb,10164,0,0,0,0,3,0.000728509,0,1.199524988
One,M,One,5355,5261,Neg_Pos,3cb/sb,9660,0,0,0,0,1,0.000234632,0,0.399841663
One,M,One,5889,5867,Neg_Pos,3cb/sb,8520,0,0,0,0,1,0.000188893,0,0.399841663
One,M,One,7639,7720,Neg_Pos,3cb/sb,4917,0,0,0,0,1,0.000246002,0,0.399841663
One,M,One,8098,8550,Neg_Pos,3cb/sb,3628,0,0,0,0,1,0.00019253,0,0.399841663
One,M,One,8099,8549,Neg_Pos,3cb/sb,3628,0,0,0,0,1,0.000194704,0,0.399841663
One,M,One,8103,8074,Neg_Pos,3cb/sb,4099,0,0,0,0,1,0.000194024,0,0.399841663
One,M,One,8104,8075,Neg_Pos,3cb/sb,4097,0,0,0,0,1,0.00019279,0,0.399841663
One,M,One,8208,8103,Neg_Pos,3cb/sb,3965,0,0,0,0,1,0.000236128,0,0.399841663
One,M,One,8483,8468,Neg_Pos,3cb/sb,3325,0,0,0,0,1,0.000319285,0,0.399841663
One,M,One,8911,609,Neg_Pos,3cb/sb,10756,0,0,0,0,1,0.000308547,0,0.399841663
One,M,One,9006,9030,Neg_Pos,3cb/sb,2240,3,0.000655594,0.000707214,1.334406789,0,0,0.000679656,0
One,M,One,9026,9010,Neg_Pos,3cb/sb,2240,0,0,0,0,2,0.000456725,0,0.799683325
One,M,One,9030,9006,Neg_Pos,3cb/sb,2240,0,0,0,0,1,0.000226552,0,0.399841663
One,M,One,9269,8537,Neg_Pos,3cb/sb,2470,0,0,0,0,1,0.00021978,0,0.399841663
One,M,One,9392,9420,Neg_Pos,3cb/sb,1464,1,0.000602773,0.000381098,0.444802263,0,0,0.000379939,0
One,M,One,9423,9389,Neg_Pos,3cb/sb,1464,0,0,0,0,1,0.000378501,0,0.399841663
One,M,One,9750,9736,Neg_Pos,3cb/sb,790,0,0,0,0,1,0.000293686,0,0.399841663
One,M,One,10038,10112,Neg,Insertion_reverse,10212,1,0.000477099,0.003861004,0.444802263,0,0,0.003831418,0
One,M,One,10053,10051,Neg,Deletion_reverse,10136,1,0.000516796,0.000515464,0.444802263,0,0,0.000514933,0
One,M,One,1460,1457,Neg,Deletion_reverse,10135,1,0.000515464,0.000535332,0.444802263,0,0,0.000282247,0
One,M,One,1468,1466,Neg,Deletion_reverse,10136,1,0.000419111,0.000452489,0.444802263,0,0,0.000262674,0
One,M,One,1476,4335,Neg,Insertion_reverse,12997,1,0.000367512,0.000266951,0.444802263,0,0,0.000263366,0
One,M,One,1503,1501,Neg,Deletion_reverse,10136,1,0.000287604,0.000289519,0.444802263,0,0,0.000210084,0
One,M,One,1529,1527,Neg,Deletion_reverse,10136,1,0.000294377,0.000285551,0.444802263,0,0,0.000253165,0
One,M,One,1537,1535,Neg,Deletion_reverse,10136,1,0.000286041,0.000290698,0.444802263,0,0,0.000280584,0
One,M,One,1538,1535,Neg,Deletion_reverse,10135,2,0.000564653,0.000581395,0.889604526,0,0,0.000561167,0
One,M,One,1546,1544,Neg,Deletion_reverse,10136,2,0.000558191,0.000561325,0.889604526,0,0,0.000544811,0
One,M,One,1550,1548,Neg,Deletion_reverse,10136,2,0.000546747,0.000552944,0.889604526,0,0,0.000536913,0
One,M,One,1563,1561,Neg,Deletion_reverse,10136,1,0.000287687,0.000262674,0.444802263,0,0,0.000256542,0
One,M,One,1569,1569,Neg,Insertion_reverse,10138,1,0.000280191,0.000280191,0.444802263,0,0,0.00027933,0
One,M,One,1574,1572,Neg,Deletion_reverse,10136,1,0.000278629,0.00027972,0.444802263,0,0,0.00027894,0
One,M,One,1583,1636,Neg,Insertion_reverse,10191,10,0.002774695,0.003951008,4.448022632,0,0,0.003463803,0
One,M,One,1584,7149,Neg,Insertion_reverse,15703,1,0.000272109,0.000327547,0.444802263,0,0,0.000258598,0
One,M,One,1607,1605,Neg,Deletion_reverse,10136,1,0.000301659,0.000329164,0.444802263,0,0,0.000328407,0
One,M,One,1616,1614,Neg,Deletion_reverse,10136,1,0.000322165,0.000313972,0.444802263,0,0,0.000310366,0
One,M,One,168,166,Neg,Deletion_reverse,10136,1,0.000396197,0.000397298,0.444802263,0,0,0.000396354,0
One,M,One,179,177,Neg,Deletion_reverse,10136,1,0.000380228,0.000383583,0.444802263,0,0,0.000382263,0
One,M,One,187,183,Neg,Deletion_reverse,10134,1,0.000380662,0.000380228,0.444802263,0,0,0.000378931,0
One,M,One,193,190,Neg,Deletion_reverse,10135,1,0.000372717,0.000373832,0.444802263,0,0,0.000372995,0
One,M,One,193,191,Neg,Deletion_reverse,10136,1,0.000372717,0.000374111,0.444802263,0,0,0.000373413,0
One,M,One,194,192,Neg,Deletion_reverse,10136,1,0.000370508,0.000374111,0.444802263,0,0,0.000373134,0
One,M,One,200,197,Neg,Deletion_reverse,10135,1,0.000386698,0.000371471,0.444802263,0,0,0.00037037,0
One,M,One,214,212,Neg,Deletion_reverse,10136,3,0.001128244,0.001132931,1.334406789,0,0,0.001131222,0
One,M,One,2187,1523,Neg,Deletion_reverse,9474,1,0.000327225,0.000276702,0.444802263,0,0,0.000220459,0
One,M,One,2190,2188,Neg,Deletion_reverse,10136,1,0.00032,0.000325733,0.444802263,0,0,0.000262743,0
One,M,One,2233,2231,Neg,Deletion_reverse,10136,1,0.000317965,0.00031027,0.444802263,0,0,0.000295159,0
One,M,One,2244,2244,Neg,Insertion_reverse,10138,1,0.000342936,0.000342936,0.444802263,0,0,0.000326264,0
One,M,One,2245,2243,Neg,Deletion_reverse,10136,2,0.000693963,0.000677277,0.889604526,0,0,0.000649351,0
One,M,One,2266,2264,Neg,Deletion_reverse,10136,1,0.000358938,0.000355745,0.444802263,0,0,0.000337496,0
One,M,One,2271,2269,Neg,Deletion_reverse,10136,1,0.000358038,0.000358423,0.444802263,0,0,0.000339789,0
One,M,One,2278,2276,Neg,Deletion_reverse,10136,1,0.000350508,0.000362319,0.444802263,0,0,0.000343171,0
One,M,One,2288,2286,Neg,Deletion_reverse,10136,1,0.000331236,0.000333778,0.444802263,0,0,0.000327761,0
One,M,One,228,226,Neg,Deletion_reverse,10136,1,0.000365631,0.000366972,0.444802263,0,0,0.000366166,0
One,M,One,2297,2294,Neg,Deletion_reverse,10135,1,0.000353357,0.000334672,0.444802263,0,0,0.000332336,0
One,M,One,238,236,Neg,Deletion_reverse,10136,2,0.001119194,0.000889284,0.889604526,0,0,0.000883783,0
One,M,One,2456,2454,Neg,Deletion_reverse,10136,1,0.001754386,0.001763668,0.444802263,0,0,0.000417014,0
One,M,One,2662,2660,Neg,Deletion_reverse,10136,1,0.00166113,0.00166113,0.444802263,0,0,0.00073692,0
One,M,One,274,272,Neg,Deletion_reverse,10136,989,0.666442049,0.681598897,439.9094383,0,0,0.634381013,0
One,M,One,2775,2773,Neg,Deletion_reverse,10136,1,0.000571755,0.000584795,0.444802263,0,0,0.000409165,0
One,M,One,2835,2831,Neg,Deletion_reverse,10134,2,0.000598982,0.000618812,0.889604526,0,0,0.000581734,0
One,M,One,2840,2838,Neg,Deletion_reverse,10136,1,0.000293858,0.000295946,0.444802263,0,0,0.000284091,0
One,M,One,2872,2870,Neg,Deletion_reverse,10136,1,0.000233536,0.000235239,0.444802263,0,0,0.000233372,0
One,M,One,2881,2879,Neg,Deletion_reverse,10136,1,0.000272851,0.000232342,0.444802263,0,0,0.000226963,0
One,M,One,2895,2893,Neg,Deletion_reverse,10136,1,0.000289017,0.000289687,0.444802263,0,0,0.000279408,0
One,M,One,2908,2908,Neg,Insertion_reverse,10138,1,0.000271961,0.000271961,0.444802263,0,0,0.000262812,0
One,M,One,2909,2907,Neg,Deletion_reverse,10136,1,0.000271518,0.000271961,0.444802263,0,0,0.000262743,0
One,M,One,2917,2915,Neg,Deletion_reverse,10136,1,0.000258198,0.000259673,0.444802263,0,0,0.000251572,0
One,M,One,2939,2937,Neg,Deletion_reverse,10136,2,0.000538068,0.000538213,0.889604526,0,0,0.000515066,0
One,M,One,2945,2943,Neg,Deletion_reverse,10136,1,0.000259269,0.000258065,0.444802263,0,0,0.000246853,0
One,M,One,2964,2962,Neg,Deletion_reverse,10136,1,0.00026824,0.000267308,0.444802263,0,0,0.000263019,0
One,M,One,2966,2963,Neg,Deletion_reverse,10135,5,0.001320655,0.001339764,2.224011316,0,0,0.00131787,0
One,M,One,2972,2970,Neg,Deletion_reverse,10136,2,0.000511902,0.000518807,0.889604526,0,0,0.000509424,0
One,M,One,2979,2977,Neg,Deletion_reverse,10136,1,0.000248818,0.000252334,0.444802263,0,0,0.000250313,0
One,M,One,2981,2978,Neg,Deletion_reverse,10135,1,0.000243962,0.000251193,0.444802263,0,0,0.000249377,0
One,M,One,3043,3041,Neg,Deletion_reverse,10136,2,0.000510204,0.000510986,0.889604526,0,0,0.00049128,0
One,M,One,3045,3045,Neg,Insertion_reverse,10138,1,0.000254323,0.000254323,0.444802263,0,0,0.000243487,0
One,M,One,3134,3132,Neg,Deletion_reverse,10136,1,0.001547988,0.001594896,0.444802263,0,0,0.000400481,0
One,M,One,3217,3217,Neg,Insertion_reverse,10138,1,0.000474608,0.000474608,0.444802263,0,0,0.0004649,0
One,M,One,3218,3216,Neg,Deletion_reverse,10136,2,0.000948767,0.000952835,0.889604526,0,0,0.000945626,0
One,M,One,3258,3256,Neg,Deletion_reverse,10136,3,0.001021103,0.001022844,1.334406789,0,0,0.001001335,0
One,M,One,3272,3267,Neg,Deletion_reverse,10133,1,0.000327439,0.000329489,0.444802263,0,0,0.000322269,0
One,M,One,3274,3271,Neg,Deletion_reverse,10135,1,0.00032144,0.000327654,0.444802263,0,0,0.00031027,0
One,M,One,3305,3303,Neg,Deletion_reverse,10136,1,0.000290529,0.000304971,0.444802263,0,0,0.000286287,0
One,M,One,3315,3312,Neg,Deletion_reverse,10135,1,0.000336361,0.000340252,0.444802263,0,0,0.000333111,0
One,M,One,3334,3332,Neg,Deletion_reverse,10136,1,0.000262192,0.000262743,0.444802263,0,0,0.000259202,0
One,M,One,3339,3333,Neg,Deletion_reverse,10132,1,0.000249377,0.000262398,0.444802263,0,0,0.000258933,0
One,M,One,3340,3338,Neg,Deletion_reverse,10136,3,0.000744971,0.000750751,1.334406789,0,0,0.000741656,0
One,M,One,3351,4720,Neg,Insertion_reverse,11507,1,0.000234632,0.000216873,0.444802263,0,0,0.000182916,0
One,M,One,3371,3369,Neg,Deletion_reverse,10136,1,0.000194099,0.00019861,0.444802263,0,0,0.000189609,0
One,M,One,3401,3398,Neg,Deletion_reverse,10135,4,0.000951022,0.000900901,1.779209053,0,0,0.00088574,0
One,M,One,3410,3407,Neg,Deletion_reverse,10135,1,0.000225428,0.000225327,0.444802263,0,0,0.000231696,0
One,M,One,3412,3410,Neg,Deletion_reverse,10136,3,0.000673703,0.000676285,1.334406789,0,0,0.000696541,0
One,M,One,3414,3414,Neg,Insertion_reverse,10138,1,0.000223814,0.000223814,0.444802263,0,0,0.000230521,0
One,M,One,3417,3413,Neg,Deletion_reverse,10134,1,0.000223164,0.000224115,0.444802263,0,0,0.000230894,0
One,M,One,3419,3417,Neg,Deletion_reverse,10136,1,0.000222668,0.000223164,0.444802263,0,0,0.000229779,0
One,M,One,3421,3418,Neg,Deletion_reverse,10135,3,0.000666667,0.000667854,1.334406789,0,0,0.000686813,0
One,M,One,3434,3432,Neg,Deletion_reverse,10136,1,0.000225073,0.000224115,0.444802263,0,0,0.000221729,0
One,M,One,3440,3438,Neg,Deletion_reverse,10136,1,0.000213721,0.00021395,0.444802263,0,0,0.000222222,0
One,M,One,3455,3455,Neg,Insertion_reverse,10138,2,0.000437733,0.000437733,0.889604526,0,0,0.000455996,0
One,M,One,3456,3454,Neg,Deletion_reverse,10136,2,0.000437158,0.00043592,0.889604526,0,0,0.000453309,0
One,M,One,3617,3615,Neg,Deletion_reverse,10136,1,0.000437828,0.000446628,0.444802263,0,0,0.000443262,0
One,M,One,3619,3616,Neg,Deletion_reverse,10135,1,0.000424088,0.000439367,0.444802263,0,0,0.000436872,0
One,M,One,3619,3619,Neg,Insertion_reverse,10138,1,0.000424088,0.000424088,0.444802263,0,0,0.000422119,0
One,M,One,3670,3668,Neg,Deletion_reverse,10136,1,0.000302206,0.000302847,0.444802263,0,0,0.000302115,0
One,M,One,3677,3675,Neg,Deletion_reverse,10136,1,0.000302755,0.000301568,0.444802263,0,0,0.00029994,0
One,M,One,3680,3678,Neg,Deletion_reverse,10136,1,0.000322893,0.000307031,0.444802263,0,0,0.000301205,0
One,M,One,3688,3686,Neg,Deletion_reverse,10136,1,0.000385356,0.000389712,0.444802263,0,0,0.000387898,0
One,M,One,3699,3697,Neg,Deletion_reverse,10136,1,0.000391236,0.000388802,0.444802263,0,0,0.000385951,0
One,M,One,3700,3697,Neg,Deletion_reverse,10135,1,0.000390168,0.000388802,0.444802263,0,0,0.000385951,0
One,M,One,3716,3714,Neg,Deletion_reverse,10136,1,0.00036846,0.000370645,0.444802263,0,0,0.000368324,0
One,M,One,3782,3779,Neg,Deletion_reverse,10135,1,0.000366166,0.000371058,0.444802263,0,0,0.000370233,0
One,M,One,3807,3804,Neg,Deletion_reverse,10135,1,0.000380228,0.000381243,0.444802263,0,0,0.000379507,0
One,M,One,3810,3808,Neg,Deletion_reverse,10136,1,0.000380373,0.000379939,0.444802263,0,0,0.000377929,0
One,M,One,3811,3808,Neg,Deletion_reverse,10135,1,0.000372024,0.000379939,0.444802263,0,0,0.000377929,0
One,M,One,3893,3891,Neg,Deletion_reverse,10136,1,0.000881834,0.000886525,0.444802263,0,0,0.000343171,0
One,M,One,3915,3912,Neg,Deletion_reverse,10135,1,0.000848896,0.00085034,0.444802263,0,0,0.000374111,0
One,M,One,3989,3987,Neg,Deletion_reverse,10136,1,0.00127551,0.001277139,0.444802263,0,0,0.000699301,0
One,M,One,4041,4037,Neg,Deletion_reverse,10134,1,0.000630517,0.000668003,0.444802263,0,0,0.000515996,0
One,M,One,4042,4040,Neg,Deletion_reverse,10136,1,0.000626566,0.000630517,0.444802263,0,0,0.000523834,0
One,M,One,4093,4090,Neg,Deletion_reverse,10135,1,0.000462107,0.000469043,0.444802263,0,0,0.000457666,0
One,M,One,4124,4122,Neg,Deletion_reverse,10136,1,0.000426439,0.000441112,0.444802263,0,0,0.000438789,0
One,M,One,4146,4144,Neg,Deletion_reverse,10136,1,0.000270856,0.000282805,0.444802263,0,0,0.000281215,0
One,M,One,4148,4146,Neg,Deletion_reverse,10136,1,0.000270051,0.000270856,0.444802263,0,0,0.000269978,0
One,M,One,4238,4236,Neg,Deletion_reverse,10136,1,0.000410172,0.000412882,0.444802263,0,0,0.000179051,0
One,M,One,4264,4262,Neg,Deletion_reverse,10136,4,0.001458257,0.001459854,1.779209053,0,0,0.000791139,0
One,M,One,4271,4309,Neg,Insertion_reverse,10176,1,0.00036036,0.000341763,0.444802263,0,0,0.000322061,0
One,M,One,4289,4287,Neg,Deletion_reverse,10136,1,0.000382848,0.000366703,0.444802263,0,0,0.000233209,0
One,M,One,4296,4294,Neg,Deletion_reverse,10136,2,0.000803213,0.000794597,0.889604526,0,0,0.000672721,0
One,M,One,4310,4307,Neg,Deletion_reverse,10135,2,0.000676819,0.000682361,0.889604526,0,0,0.000631512,0
One,M,One,4384,4381,Neg,Deletion_reverse,10135,1,0.000269614,0.000263574,0.444802263,0,0,0.000254647,0
One,M,One,4388,4386,Neg,Deletion_reverse,10136,2,0.000534902,0.000543331,0.889604526,0,0,0.000523972,0
One,M,One,4390,4388,Neg,Deletion_reverse,10136,2,0.000532907,0.000534902,0.889604526,0,0,0.000515996,0
One,M,One,4403,4401,Neg,Deletion_reverse,10136,1,0.000267738,0.000265957,0.444802263,0,0,0.000257334,0
One,M,One,4408,4406,Neg,Deletion_reverse,10136,1,0.000263435,0.000266454,0.444802263,0,0,0.000257998,0
One,M,One,4441,4439,Neg,Deletion_reverse,10136,1,0.00029146,0.000292398,0.444802263,0,0,0.000292227,0
One,M,One,4460,4458,Neg,Deletion_reverse,10136,1,0.00039968,0.00039557,0.444802263,0,0,0.00039185,0
One,M,One,4472,7814,Neg,Insertion_reverse,13480,1,0.000518403,0.000350631,0.444802263,0,0,0.000328947,0
One,M,One,4494,4031,Neg,Deletion_reverse,9675,1,0.000542299,0.00071582,0.444802263,0,0,0.000512558,0
One,M,One,4502,4500,Neg,Deletion_reverse,10136,1,0.000503525,0.000513347,0.444802263,0,0,0.000510204,0
One,M,One,4505,4503,Neg,Deletion_reverse,10136,1,0.000484966,0.0004995,0.444802263,0,0,0.000496278,0
One,M,One,4514,4511,Neg,Deletion_reverse,10135,4,0.00178731,0.00195122,1.779209053,0,0,0.001946472,0
One,M,One,4538,6531,Neg,Insertion_reverse,12131,1,0.000378215,0.001072961,0.444802263,0,0,0.000378501,0
One,M,One,4542,8637,Neg,Insertion_reverse,14233,1,0.000369959,0.0003885,0.444802263,0,0,0.000378072,0
One,M,One,4543,4543,Neg,Insertion_reverse,10138,1,0.000369822,0.000369822,0.444802263,0,0,0.000369959,0
One,M,One,4544,4542,Neg,Deletion_reverse,10136,2,0.000739372,0.000739919,0.889604526,0,0,0.000739098,0
One,M,One,4557,4555,Neg,Deletion_reverse,10136,1,0.00035137,0.000349284,0.444802263,0,0,0.00034904,0
One,M,One,4645,4645,Neg,Insertion_reverse,10138,3,0.000902799,0.000902799,1.334406789,0,0,0.000507271,0
One,M,One,4657,4654,Neg,Deletion_reverse,10135,1,0.00027248,0.000273973,0.444802263,0,0,0.00016284,0
One,M,One,4671,4669,Neg,Deletion_reverse,10136,1,0.000226501,0.000226757,0.444802263,0,0,0.000152393,0
One,M,One,4688,4685,Neg,Deletion_reverse,10135,1,0.000199641,0.000202799,0.444802263,0,0,0.000146735,0
One,M,One,4688,4686,Neg,Deletion_reverse,10136,1,0.000199641,0.000202306,0.444802263,0,0,0.000146972,0
One,M,One,4690,4688,Neg,Deletion_reverse,10136,3,0.000597848,0.000598922,1.334406789,0,0,0.000438084,0
One,M,One,4701,4699,Neg,Deletion_reverse,10136,1,0.000195618,0.000195351,0.444802263,0,0,0.000145773,0
One,M,One,4705,4702,Neg,Deletion_reverse,10135,5,0.00096918,0.000976753,2.224011316,0,0,0.000738116,0
One,M,One,4716,4772,Neg,Insertion_reverse,10194,1,0.000217912,0.000322893,0.444802263,0,0,0.000308833,0
One,M,One,4720,4776,Neg,Insertion_reverse,10194,1,0.000216873,0.000358038,0.444802263,0,0,0.000356379,0
One,M,One,4766,4764,Neg,Deletion_reverse,10136,1,0.000273598,0.000271592,0.444802263,0,0,0.00026476,0
One,M,One,4787,4787,Neg,Insertion_reverse,10138,6,0.00260983,0.00260983,2.668813579,0,0,0.00247117,0
One,M,One,4788,4786,Neg,Deletion_reverse,10136,3,0.00130039,0.001311189,1.334406789,0,0,0.001236603,0
One,M,One,4799,4795,Neg,Deletion_reverse,10134,1,0.000438789,0.000416146,0.444802263,0,0,0.000408831,0
One,M,One,4826,4824,Neg,Deletion_reverse,10136,1,0.00036523,0.000365497,0.444802263,0,0,0.000345781,0
One,M,One,4851,4849,Neg,Deletion_reverse,10136,1,0.000306654,0.000308356,0.444802263,0,0,0.000306843,0
One,M,One,4865,4865,Neg,Insertion_reverse,10138,1,0.000276702,0.000276702,0.444802263,0,0,0.000275179,0
One,M,One,4866,4864,Neg,Deletion_reverse,10136,3,0.000830335,0.000830565,1.334406789,0,0,0.000825764,0
One,M,One,4867,4864,Neg,Deletion_reverse,10135,1,0.000275482,0.000276855,0.444802263,0,0,0.000275255,0
One,M,One,4876,4874,Neg,Deletion_reverse,10136,1,0.000267094,0.000269107,0.444802263,0,0,0.000266738,0
One,M,One,4896,4894,Neg,Deletion_reverse,10136,1,0.000274348,0.000270197,0.444802263,0,0,0.000266809,0
One,M,One,4937,4934,Neg,Deletion_reverse,10135,1,0.00032144,0.000340832,0.444802263,0,0,0.000326158,0
One,M,One,4939,4936,Neg,Deletion_reverse,10135,3,0.00089955,0.000999334,1.334406789,0,0,0.00095511,0
One,M,One,4959,4957,Neg,Deletion_reverse,10136,1,0.00026455,0.000262536,0.444802263,0,0,0.000260078,0
One,M,One,49,47,Neg,Deletion_reverse,10136,1,0.00128866,0.001336898,0.444802263,0,0,0.001236094,0
One,M,One,5072,5070,Neg,Deletion_reverse,10136,1,0.000393856,0.000426985,0.444802263,0,0,0.000218484,0
One,M,One,5090,5087,Neg,Deletion_reverse,10135,1,0.000334784,0.000355366,0.444802263,0,0,0.000201207,0
One,M,One,5094,5092,Neg,Deletion_reverse,10136,1,0.000326477,0.000328299,0.444802263,0,0,0.000230787,0
One,M,One,5095,5092,Neg,Deletion_reverse,10135,1,0.000324781,0.000328299,0.444802263,0,0,0.000230787,0
One,M,One,5111,5109,Neg,Deletion_reverse,10136,1,0.000271003,0.00027137,0.444802263,0,0,0.000229568,0
One,M,One,5122,5120,Neg,Deletion_reverse,10136,1,0.000274574,0.000275786,0.444802263,0,0,0.000263505,0
One,M,One,5123,5120,Neg,Deletion_reverse,10135,1,0.000273598,0.000275786,0.444802263,0,0,0.000263505,0
One,M,One,5195,5193,Neg,Deletion_reverse,10136,1,0.00044405,0.000485909,0.444802263,0,0,0.00017301,0
One,M,One,5217,5215,Neg,Deletion_reverse,10136,1,0.000348675,0.000350508,0.444802263,0,0,0.000164204,0
One,M,One,5223,5221,Neg,Deletion_reverse,10136,1,0.000352113,0.000342818,0.444802263,0,0,0.000210571,0
One,M,One,5228,5226,Neg,Deletion_reverse,10136,3,0.000938673,0.000998004,1.334406789,0,0,0.000609013,0
One,M,One,5229,5226,Neg,Deletion_reverse,10135,1,0.000312891,0.000332668,0.444802263,0,0,0.000203004,0
One,M,One,5261,5259,Neg,Deletion_reverse,10136,1,0.000273075,0.000274198,0.444802263,0,0,0.000192604,0
One,M,One,5273,5269,Neg,Deletion_reverse,10134,1,0.000254582,0.000268601,0.444802263,0,0,0.000197006,0
One,M,One,5286,5284,Neg,Deletion_reverse,10136,1,0.000237023,0.000237812,0.444802263,0,0,0.000183486,0
