lineage,sense,BP,RI,DVG_type,read_counts_virema,read_counts_ditector,pBP_virema,pRI_virema,pBP_ditector,pRI_ditector,rpht_virema,rpht_ditector,length_dvg,p(real),strain,rep,program
K,neg,2313,2310,Deletion_reverse,1,0,0.001785714,0.001792115,0,0.00166113,2.7126000271260002,0,10134,0.8229022157701519,A,8,virema
K,neg,2330,2330,Insertion_reverse,1,0,0.001686341,0.001686341,0,0.001636661,2.7126000271260002,0,10137,0.8539279832491762,A,8,virema
K,neg,2826,2824,Deletion_reverse,1,0,0.001785714,0.001795332,0,0.001329787,2.7126000271260002,0,10135,0.8539279832491762,A,8,virema
K,neg,2836,2834,Deletion_reverse,1,0,0.001663894,0.001715266,0,0.001381215,2.7126000271260002,0,10135,0.5706142951618471,A,8,virema
K,neg,5056,5054,Deletion_reverse,1,0,0.000907441,0.000911577,0,0.000906618,2.7126000271260002,0,10135,0.7733698326986386,A,8,virema
K,neg,5210,5207,Deletion_reverse,1,0,0.000877963,0.000925069,0,0.000784929,2.7126000271260002,0,10134,0.5819973462066403,A,8,virema
K,neg,5212,5209,Deletion_reverse,1,0,0.000868056,0.00088574,0,0.000761615,2.7126000271260002,0,10134,0.7998529694587911,A,8,virema
K,neg,5315,5312,Deletion_reverse,1,0,0.001615509,0.001587302,0,0.000855432,2.7126000271260002,0,10134,0.6871857616749543,A,8,virema
K,neg,5363,5361,Deletion_reverse,1,0,0.000809061,0.000799361,0,0.000807754,2.7126000271260002,0,10135,0.7801929579020913,A,8,virema
K,neg,5374,5370,Deletion_reverse,1,0,0.000814332,0.000801925,0,0.000816993,2.7126000271260002,0,10133,0.7630343854769904,A,8,virema
K,neg,5395,5393,Deletion_reverse,1,0,0.001464129,0.001464129,0,0.000947867,2.7126000271260002,0,10135,0.6613608745877867,A,8,virema
K,neg,5436,5434,Deletion_reverse,1,0,0.001862197,0.001858736,0,0.00129199,2.7126000271260002,0,10135,0.7381860547513656,A,8,virema
K,neg,5457,5455,Deletion_reverse,1,0,0.002012072,0.002016129,0,0.001540832,2.7126000271260002,0,10135,0.72672352,A,8,virema
K,neg,5475,5475,Insertion_reverse,1,0,0.001976285,0.001976285,0,0.001453488,2.7126000271260002,0,10137,0.5527470004028385,A,8,virema
K,neg,5886,5884,Deletion_reverse,1,0,0.001941748,0.001945525,0,0.000838223,2.7126000271260002,0,10135,0.5951062656009635,A,8,virema
K,neg,5894,5891,Deletion_reverse,1,0,0.001848429,0.001879699,0,0.000819672,2.7126000271260002,0,10134,0.5639296420373707,A,8,virema
K,neg,6705,6703,Deletion_reverse,1,0,0.001492537,0.001531394,0,0.001149425,2.7126000271260002,0,10135,0.5787512778741294,A,8,virema
K,neg,7841,7839,Deletion_reverse,1,0,0.00140647,0.001402525,0,0.001315789,2.7126000271260002,0,10135,0.5306969541296491,A,8,virema
K,neg,808,808,Insertion_reverse,1,0,0.002890173,0.002890173,0,0.00083612,2.7126000271260002,0,10137,0.5477049811491657,A,8,virema
K,neg,815,815,Insertion_reverse,1,0,0.00257732,0.00257732,0,0.000821693,2.7126000271260002,0,10137,0.5017763189472016,A,8,virema
K,neg,853,853,Insertion_reverse,1,0,0.001237624,0.001237624,0,0.000747384,2.7126000271260002,0,10137,0.6011517454016162,A,8,virema
K,neg,854,852,Deletion_reverse,1,0,0.001222494,0.00125,0,0.000750751,2.7126000271260002,0,10135,0.5866248908737829,A,8,virema
K,neg,859,856,Deletion_reverse,1,0,0.00120048,0.001215067,0,0.000739645,2.7126000271260002,0,10134,0.8003727332724765,A,8,virema
K,neg,870,868,Deletion_reverse,1,0,0.001152074,0.001154734,0,0.000720981,2.7126000271260002,0,10135,0.8377631457547973,A,8,virema
K,neg,9985,9983,Deletion_reverse,1,0,0.004739336,0.004761905,0,0.001904762,2.7126000271260002,0,10135,0.8386159872264121,A,8,virema
K,neg,10013,10011,Deletion_reverse,1,0,0.001818182,0.001818182,0,0.001782531,1.6294606485253382,0,10136,0.8176588370058918,B,8,virema
K,neg,1495,9704,Insertion_reverse,1,0,0.002188184,0.002008032,0,0.001150748,1.6294606485253382,0,18347,0.5917224090476579,B,8,virema
K,neg,1511,3643,Insertion_reverse,1,0,0.002,0.001934236,0,0.001890359,1.6294606485253382,0,12270,0.5950444182994664,B,8,virema
K,neg,170,168,Deletion_reverse,1,0,0.001212121,0.001219512,0,0.001218027,1.6294606485253382,0,10136,0.776691663,B,8,virema
K,neg,179,177,Deletion_reverse,1,0,0.001218027,0.00122549,0,0.001221001,1.6294606485253382,0,10136,0.7733698326986386,B,8,virema
K,neg,202,200,Deletion_reverse,1,0,0.001261034,0.001265823,0,0.001265823,1.6294606485253382,0,10136,0.7733698326986386,B,8,virema
K,neg,2262,6090,Insertion_reverse,1,0,0.001736111,0.001851852,0,0.000942507,1.6294606485253382,0,13966,0.6903777528872113,B,8,virema
K,neg,2632,2630,Deletion_reverse,1,0,0.007407407,0.007633588,0,0.001834862,1.6294606485253382,0,10136,0.5022379654857243,B,8,virema
K,neg,2817,2815,Deletion_reverse,1,0,0.002415459,0.002415459,0,0.001443001,1.6294606485253382,0,10136,0.8539279832491762,B,8,virema
K,neg,2825,2823,Deletion_reverse,1,0,0.002380952,0.002369668,0,0.001533742,1.6294606485253382,0,10136,0.7429517011601292,B,8,virema
K,neg,2914,2912,Deletion_reverse,1,0,0.001683502,0.001694915,0,0.001194743,1.6294606485253382,0,10136,0.5431524615737743,B,8,virema
K,neg,2936,2933,Deletion_reverse,1,0,0.001636661,0.001612903,0,0.000938967,1.6294606485253382,0,10135,0.74360413,B,8,virema
K,neg,2946,2944,Deletion_reverse,1,0,0.001652893,0.001615509,0,0.000917431,1.6294606485253382,0,10136,0.6794740338572314,B,8,virema
K,neg,2963,2960,Deletion_reverse,1,0,0.001119821,0.001123596,0,0.000846024,1.6294606485253382,0,10135,0.5216762769792798,B,8,virema
K,neg,2972,2970,Deletion_reverse,1,0,0.001064963,0.001113586,0,0.000817661,1.6294606485253382,0,10136,0.7045973783600795,B,8,virema
K,neg,2977,2974,Deletion_reverse,1,0,0.00105042,0.001053741,0,0.000808407,1.6294606485253382,0,10135,0.8249013974503515,B,8,virema
K,neg,2988,2986,Deletion_reverse,1,0,0.000933707,0.000943396,0,0.000759878,1.6294606485253382,0,10136,0.6219016682832269,B,8,virema
K,neg,3199,3197,Deletion_reverse,1,0,0.002631579,0.002631579,0,0.002212389,1.6294606485253382,0,10136,0.8229022157701519,B,8,virema
K,neg,3212,3210,Deletion_reverse,1,0,0.00245098,0.00245098,0,0.002074689,1.6294606485253382,0,10136,0.7381860547513656,B,8,virema
K,neg,3243,8204,Insertion_reverse,1,0,0.001474926,0.001153403,0,0.00075188,1.6294606485253382,0,15099,0.6908463370346659,B,8,virema
K,neg,3274,7343,Insertion_reverse,1,0,0.002096436,0.00098912,0,0.000829187,1.6294606485253382,0,14207,0.6926196332731448,B,8,virema
K,neg,3369,3367,Deletion_reverse,1,0,0.001529052,0.001567398,0,0.000875657,1.6294606485253382,0,10136,0.5022379654857243,B,8,virema
K,neg,3455,3451,Deletion_reverse,1,0,0.000688231,0.000685401,0,0.000770416,1.6294606485253382,0,10134,0.8860595338019059,B,8,virema
K,neg,4092,4090,Deletion_reverse,1,0,0.002777778,0.00280112,0,0.002512563,1.6294606485253382,0,10136,0.8495840957468415,B,8,virema
K,neg,4347,4345,Deletion_reverse,1,0,0.001025641,0.001035197,0,0.001005025,1.6294606485253382,0,10136,0.8178325110080042,B,8,virema
K,neg,4384,4702,Insertion_reverse,1,0,0.001618123,0.00062461,0,0.000489476,1.6294606485253382,0,10456,0.7621760429388568,B,8,virema
K,neg,4389,4780,Insertion_reverse,1,0,0.001597444,0.00075815,0,0.000765111,1.6294606485253382,0,10529,0.7827758768226816,B,8,virema
K,neg,4646,4644,Deletion_reverse,1,0,0.001564945,0.001612903,0,0.000621504,1.6294606485253382,0,10136,0.6546801145984635,B,8,virema
K,neg,4691,4688,Deletion_reverse,1,0,0.000630517,0.000634518,0,0.000487805,1.6294606485253382,0,10135,0.883531161,B,8,virema
K,neg,4705,4702,Deletion_reverse,1,0,0.000621891,0.00062461,0,0.000489476,1.6294606485253382,0,10135,0.8307451276850464,B,8,virema
K,neg,4788,4786,Deletion_reverse,1,0,0.001501502,0.001506024,0,0.000883392,1.6294606485253382,0,10136,0.653191429,B,8,virema
K,neg,4789,4786,Deletion_reverse,1,0,0.001492537,0.001506024,0,0.000883392,1.6294606485253382,0,10135,0.6453572193472493,B,8,virema
K,neg,4800,4797,Deletion_reverse,1,0,0.001164144,0.001129944,0,0.000928505,1.6294606485253382,0,10135,0.7922852034892499,B,8,virema
K,neg,4802,228,Deletion_reverse,1,0,0.001141553,0.00132626,0,0.001324503,1.6294606485253382,0,5564,0.6116264778715164,B,8,virema
K,neg,4830,4828,Deletion_reverse,1,0,0.001515152,0.001494768,0,0.000798085,1.6294606485253382,0,10136,0.8080708483352219,B,8,virema
K,neg,4854,4851,Deletion_reverse,1,0,0.000660502,0.000660939,0,0.000657895,1.6294606485253382,0,10135,0.8478201339776873,B,8,virema
K,neg,4863,7141,Insertion_reverse,1,0,0.000636943,0.002145923,0,0.001745201,1.6294606485253382,0,12416,0.7828846094674736,B,8,virema
K,neg,4871,6926,Insertion_reverse,1,0,0.000651042,0.001180638,0,0.001169591,1.6294606485253382,0,12193,0.5047608071459587,B,8,virema
K,neg,4876,4874,Deletion_reverse,1,0,0.000670691,0.000672948,0,0.000632511,1.6294606485253382,0,10136,0.6754568761148475,B,8,virema
K,neg,4934,4932,Deletion_reverse,1,0,0.001577287,0.001582278,0,0.000810373,1.6294606485253382,0,10136,0.6257714652525843,B,8,virema
K,neg,5280,6178,Insertion_reverse,1,0,0.001503759,0.001231527,0,0.000685871,1.6294606485253382,0,11036,0.7071530953518347,B,8,virema
K,neg,5303,5301,Deletion_reverse,1,0,0.001757469,0.001801802,0,0.00097561,1.6294606485253382,0,10136,0.7433301164115276,B,8,virema
K,neg,5333,5331,Deletion_reverse,1,0,0.001639344,0.001644737,0,0.00081103,1.6294606485253382,0,10136,0.8897091143384258,B,8,virema
K,neg,5412,5403,Deletion_reverse,1,0,0.001620746,0.001672241,0,0.001033058,1.6294606485253382,0,10129,0.7922852034892499,B,8,virema
K,neg,544,544,Insertion_reverse,1,0,0.004166667,0.004166667,0,0.001221001,1.6294606485253382,0,10138,0.5659274824438804,B,8,virema
K,neg,5475,5473,Deletion_reverse,1,0,0.001751313,0.001745201,0,0.001506024,1.6294606485253382,0,10136,0.8539279832491762,B,8,virema
K,neg,5478,5475,Deletion_reverse,1,0,0.001748252,0.001751313,0,0.001506024,1.6294606485253382,0,10135,0.8539279832491762,B,8,virema
K,neg,6143,6141,Deletion_reverse,1,0,0.001272265,0.001283697,0,0.000728863,1.6294606485253382,0,10136,0.7970180603800323,B,8,virema
K,neg,6250,6579,Insertion_reverse,1,0,0.00092081,0.002304147,0,0.002074689,1.6294606485253382,0,10467,0.7891160604161248,B,8,virema
K,neg,6302,6300,Deletion_reverse,1,0,0.004524887,0.004545455,0,0.004504505,1.6294606485253382,0,10136,0.7734487842979415,B,8,virema
K,neg,6366,6364,Deletion_reverse,1,0,0.001083424,0.001085776,0,0.001610306,1.6294606485253382,0,10136,0.7381860547513656,B,8,virema
K,neg,6477,6475,Deletion_reverse,1,0,0.007352941,0.007462687,0,0.000774593,1.6294606485253382,0,10136,0.6519540097866413,B,8,virema
K,neg,6510,6507,Deletion_reverse,1,0,0.005405405,0.005405405,0,0.001538462,1.6294606485253382,0,10135,0.5492114225837031,B,8,virema
K,neg,6704,9279,Insertion_reverse,1,0,0.001315789,0.001980198,0,0.001526718,1.6294606485253382,0,12713,0.6705785144520139,B,8,virema
K,neg,6732,8868,Insertion_reverse,1,0,0.001552795,0.000797448,0,0.000810373,1.6294606485253382,0,12274,0.8856949026737206,B,8,virema
K,neg,6740,6740,Insertion_reverse,1,0,0.001517451,0.001517451,0,0.001519757,1.6294606485253382,0,10138,0.7511320126533896,B,8,virema
K,neg,6833,6868,Insertion_reverse,1,0,0.001754386,0.001426534,0,0.001277139,1.6294606485253382,0,10173,0.7963377986788712,B,8,virema
K,neg,6921,4064,Deletion_reverse,1,0,0.001173709,0.002070393,0,0.00136612,1.6294606485253382,0,7281,0.5789131559863164,B,8,virema
K,neg,6971,7206,Insertion_reverse,1,0,0.001474926,0.001808318,0,0.001594896,1.6294606485253382,0,10373,0.7922852034892499,B,8,virema
K,neg,7174,7174,Insertion_reverse,1,0,0.001953125,0.001953125,0,0.001937984,1.6294606485253382,0,10138,0.8539279832491762,B,8,virema
K,neg,7181,7179,Deletion_reverse,1,0,0.001934236,0.001919386,0,0.001897533,1.6294606485253382,0,10136,0.8178325110080042,B,8,virema
K,neg,7235,7233,Deletion_reverse,1,0,0.000893655,0.000899281,0,0.00116144,1.6294606485253382,0,10136,0.6743364412212268,B,8,virema
K,neg,7255,7252,Deletion_reverse,1,0,0.001529052,0.001517451,0,0.001078749,1.6294606485253382,0,10135,0.7573027170900837,B,8,virema
K,neg,7265,7262,Deletion_reverse,1,0,0.001536098,0.001515152,0,0.001007049,1.6294606485253382,0,10135,0.7706677693530907,B,8,virema
K,neg,7271,7269,Deletion_reverse,1,0,0.001584786,0.001572327,0,0.000992063,1.6294606485253382,0,10136,0.7681489906635587,B,8,virema
K,neg,7275,6775,Deletion_reverse,1,0,0.001506024,0.001814882,0,0.001805054,1.6294606485253382,0,9638,0.7041266657502122,B,8,virema
K,neg,7334,3127,Deletion_reverse,1,0,0.001077586,0.007936508,0,0.000923361,1.6294606485253382,0,5931,0.511635568,B,8,virema
K,neg,7359,7357,Deletion_reverse,1,0,0.000934579,0.000912409,0,0.00077101,1.6294606485253382,0,10136,0.8047735835002485,B,8,virema
K,neg,7432,7432,Insertion_reverse,1,0,0.001004016,0.001004016,0,0.000791139,1.6294606485253382,0,10138,0.7772995114764096,B,8,virema
K,neg,8046,1521,Deletion_reverse,1,0,0.001347709,0.001934236,0,0.00154321,1.6294606485253382,0,3613,0.5302267780143956,B,8,virema
K,neg,819,819,Insertion_reverse,1,0,0.002890173,0.002890173,0,0.00083612,1.6294606485253382,0,10138,0.6336822124609287,B,8,virema
K,neg,8220,8218,Deletion_reverse,1,0,0.001113586,0.001112347,0,0.000755858,1.6294606485253382,0,10136,0.8248363159192734,B,8,virema
K,neg,8260,8257,Deletion_reverse,1,0,0.000931966,0.000926784,0,0.000935454,1.6294606485253382,0,10135,0.7844440383236488,B,8,virema
K,neg,826,826,Insertion_reverse,1,0,0.00257732,0.00257732,0,0.000821693,1.6294606485253382,0,10138,0.559664221,B,8,virema
K,neg,8272,8269,Deletion_reverse,1,0,0.000947867,0.00094518,0,0.00095511,1.6294606485253382,0,10135,0.6336822124609287,B,8,virema
K,neg,8278,8276,Deletion_reverse,1,0,0.001650165,0.001650165,0,0.000960615,1.6294606485253382,0,10136,0.5650042151063249,B,8,virema
K,neg,8509,8507,Deletion_reverse,1,0,0.001869159,0.001869159,0,0.001136364,1.6294606485253382,0,10136,0.8539279832491762,B,8,virema
K,neg,8525,8525,Insertion_reverse,1,0,0.001680672,0.001680672,0,0.000957854,1.6294606485253382,0,10138,0.7800870158480926,B,8,virema
K,neg,8644,8642,Deletion_reverse,1,0,0.00143472,0.001426534,0,0.00143472,1.6294606485253382,0,10136,0.8004008959474226,B,8,virema
K,neg,864,864,Insertion_reverse,1,0,0.001237624,0.001237624,0,0.000747384,1.6294606485253382,0,10138,0.7375698248168299,B,8,virema
K,neg,865,863,Deletion_reverse,1,0,0.001222494,0.00125,0,0.000750751,1.6294606485253382,0,10136,0.6546801145984635,B,8,virema
K,neg,8690,8688,Deletion_reverse,1,0,0.003460208,0.003424658,0,0.002570694,1.6294606485253382,0,10136,0.6100050538066347,B,8,virema
K,neg,870,867,Deletion_reverse,1,0,0.00120048,0.001215067,0,0.000739645,1.6294606485253382,0,10135,0.8610163523614908,B,8,virema
K,neg,8802,8799,Deletion_reverse,1,0,0.000680735,0.000701262,0,0.000788022,1.6294606485253382,0,10135,0.7739989012329298,B,8,virema
K,neg,881,879,Deletion_reverse,1,0,0.001152074,0.001154734,0,0.000720981,1.6294606485253382,0,10136,0.8897091143384258,B,8,virema
K,neg,8821,8819,Deletion_reverse,1,0,0.000686342,0.00068918,0,0.000749064,1.6294606485253382,0,10136,0.8036647312409442,B,8,virema
K,neg,8953,8949,Deletion_reverse,1,0,0.001438849,0.001414427,0,0.001396648,1.6294606485253382,0,10134,0.7089902643244205,B,8,virema
K,neg,9014,9012,Deletion_reverse,1,0,0.001360544,0.001358696,0,0.000838926,1.6294606485253382,0,10136,0.7666041717753633,B,8,virema
K,neg,9046,9043,Deletion_reverse,1,0,0.001592357,0.001589825,0,0.000884956,1.6294606485253382,0,10135,0.7973397271125571,B,8,virema
K,neg,9088,9086,Deletion_reverse,1,0,0.001461988,0.001485884,0,0.001443001,1.6294606485253382,0,10136,0.6107581173134644,B,8,virema
K,neg,9304,9302,Deletion_reverse,1,0,0.002364066,0.002358491,0,0.00174216,1.6294606485253382,0,10136,0.77249448,B,8,virema
K,neg,9523,6577,Deletion_reverse,1,0,0.00209205,0.002252252,0,0.001980198,1.6294606485253382,0,7192,0.7922852034892499,B,8,virema
K,neg,9523,9521,Deletion_reverse,1,0,0.00209205,0.002109705,0,0.001703578,1.6294606485253382,0,10136,0.774276915,B,8,virema
K,neg,9608,9605,Deletion_reverse,1,0,0.001592357,0.0016,0,0.00101833,1.6294606485253382,0,10135,0.7200622894947796,B,8,virema
K,neg,9637,8916,Deletion_reverse,1,0,0.000979432,0.001470588,0,0.001459854,1.6294606485253382,0,9417,0.663324289,B,8,virema
K,neg,9663,190,Deletion_reverse,1,0,0.001760563,0.001199041,0,0.001196172,1.6294606485253382,0,665,0.6671044726860049,B,8,virema
K,neg,9759,9801,Insertion_reverse,1,0,0.002024291,0.001727116,0,0.001538462,1.6294606485253382,0,10180,0.7777248714605903,B,8,virema
K,neg,9760,9862,Insertion_reverse,1,0,0.002024291,0.001945525,0,0.001845018,1.6294606485253382,0,10240,0.7651803925565711,B,8,virema
K,neg,9847,9845,Deletion_reverse,1,0,0.003115265,0.003115265,0,0.00204499,1.6294606485253382,0,10136,0.7498983831893403,B,8,virema
K,neg,9856,4467,Deletion_reverse,1,0,0.003030303,0.002178649,0,0.002169197,1.6294606485253382,0,4749,0.7198619970562709,B,8,virema
K,neg,9970,5253,Deletion_reverse,1,0,0.003472222,0.001748252,0,0.000787402,1.6294606485253382,0,5421,0.635072624,B,8,virema
L,neg,2852,2849,Deletion_reverse,1,0,0.013888888888888888,0.014492753623188406,0,0.011363636363636364,26.54632333421821,0,10134,0.5706142951618471,A,1,virema
L,neg,9585,9582,Deletion_reverse,1,0,0.020408163,0.02,0,0.007246377,26.54632333421821,0,10134,0.5751465143338812,A,1,virema
L,neg,1527,229,Deletion_reverse,1,0,0.014492753623188406,0.011235955056179775,0,0.011235955056179775,14.958863126402393,0,8840,0.537421687,B,1,virema
L,neg,1583,1636,Insertion_reverse,1,0,0.013888888888888888,0.033333333,0,0.029411764705882353,14.958863126402393,0,10191,0.5020377169121756,B,1,virema
L,neg,2759,2285,Deletion_reverse,1,0,0.022222222222222223,0.009803922,0,0.010526315789473684,14.958863126402393,0,9664,0.6198927125146402,B,1,virema
L,neg,3438,3434,Deletion_reverse,1,0,0.005319149,0.005988024,0,0.006060606,14.958863126402393,0,10134,0.5385101274256312,B,1,virema
L,neg,5349,5465,Insertion_reverse,1,0,0.0078125,0.017543859649122806,0,0.013888888888888888,14.958863126402393,0,10254,0.5852641098495645,B,1,virema
L,neg,5368,5459,Insertion_reverse,1,0,0.007246377,0.014705882352941176,0,0.011764705882352941,14.958863126402393,0,10229,0.7726536581649589,B,1,virema
L,neg,6145,8572,Insertion_reverse,1,0,0.011111111111111112,0.005780347,0,0.005649718,14.958863126402393,0,12565,0.617812594,B,1,virema
L,neg,6192,6190,Deletion_reverse,1,0,0.006896552,0.006756757,0,0.006756757,14.958863126402393,0,10136,0.5706142951618471,B,1,virema
L,neg,6605,4425,Deletion_reverse,1,0,0.015151515151515152,0.016129032258064516,0,0.016129032258064516,14.958863126402393,0,7958,0.505681024,B,1,virema
L,neg,7159,6930,Deletion_reverse,1,0,0.015151515151515152,0.009803922,0,0.009803922,14.958863126402393,0,9909,0.7021335931904353,B,1,virema
L,neg,7172,7169,Deletion_reverse,1,0,0.014705882352941176,0.014705882352941176,0,0.014705882352941176,14.958863126402393,0,10135,0.8359353007792408,B,1,virema
L,neg,7392,5078,Deletion_reverse,1,0,0.008064516,0.022222222222222223,0,0.008547009,14.958863126402393,0,7824,0.7819371137803951,B,1,virema
L,neg,754,1523,Insertion_reverse,1,0,0.020833333333333332,0.014492753623188406,0,0.011111111111111112,14.958863126402393,0,10907,0.5302267780143956,B,1,virema
L,neg,7976,7974,Deletion_reverse,1,0,0.017543859649122806,0.017543859649122806,0,0.012195121951219513,14.958863126402393,0,10136,0.6181581419574123,B,1,virema
L,neg,8265,8319,Insertion_reverse,1,0,0.006711409,0.01369863,0,0.00990099,14.958863126402393,0,10192,0.7105206509426308,B,1,virema
L,neg,9198,9196,Deletion_reverse,1,0,0.014492753623188406,0.014492753623188406,0,0.014492753623188406,14.958863126402393,0,10136,0.8539279832491762,B,1,virema
L,neg,9269,9267,Deletion_reverse,1,0,0.011363636363636364,0.011494252873563218,0,0.011494252873563218,14.958863126402393,0,10136,0.6667361828058577,B,1,virema
L,neg,9460,6553,Deletion_reverse,1,0,0.016129032258064516,0.022727272727272728,0,0.018181818,14.958863126402393,0,7231,0.5100317396838866,B,1,virema
L,neg,9768,9766,Deletion_reverse,1,0,0.02,0.02,0,0.011363636363636364,14.958863126402393,0,10136,0.8111500341565269,B,1,virema
L,neg,9846,9641,Deletion_reverse,1,0,0.032258065,0.009433962,0,0.009433962,14.958863126402393,0,9933,0.6055239055529769,B,1,virema
L,neg,10014,10012,Deletion_reverse,1,0,0.000483325,0.000484262,0,0.000479386,0.8458734065859704,0,10135,0.8240621624431115,A,2,virema
L,neg,10040,10038,Deletion_reverse,1,0,0.000484966,0.000483092,0,0.000483092,0.8458734065859704,0,10135,0.8675631597944745,A,2,virema
L,neg,124,7862,Insertion_reverse,1,0,0.00055371,0.000426985,0,0.0004095,0.8458734065859704,0,17875,0.7042380946607335,A,2,virema
L,neg,129,127,Deletion_reverse,1,0,0.000548847,0.000564334,0,0.000550661,0.8458734065859704,0,10135,0.7651075893554232,A,2,virema
L,neg,2318,4974,Insertion_reverse,1,0,0.000625,0.000339789,0,0.000296912,0.8458734065859704,0,12793,0.6755217652569098,A,2,virema
L,neg,2323,2321,Deletion_reverse,1,0,0.000610501,0.000610128,0,0.000587889,0.8458734065859704,0,10135,0.850261996,A,2,virema
L,neg,2332,2329,Deletion_reverse,1,0,0.000600601,0.0006035,0,0.000586166,0.8458734065859704,0,10134,0.8290953246700231,A,2,virema
L,neg,2371,2369,Deletion_reverse,1,0,0.000669792,0.000672043,0,0.000671141,0.8458734065859704,0,10135,0.7058437471278336,A,2,virema
L,neg,2378,2375,Deletion_reverse,1,0,0.000651466,0.000642261,0,0.000641437,0.8458734065859704,0,10134,0.5495847385721744,A,2,virema
L,neg,2763,2760,Deletion_reverse,1,0,0.000702247,0.000727273,0,0.000448632,0.8458734065859704,0,10134,0.6706650202279609,A,2,virema
L,neg,2766,4706,Insertion_reverse,1,0,0.000691085,0.00140647,0,0.000149454,0.8458734065859704,0,12077,0.522201233,A,2,virema
L,neg,2820,2787,Deletion_reverse,1,0,0.000616903,0.000591716,0,0.000423908,0.8458734065859704,0,10104,0.5224602903723436,A,2,virema
L,neg,2833,418,Deletion_reverse,1,0,0.000570776,0.005181347,0,0.000486381,0.8458734065859704,0,7722,0.5022541681676981,A,2,virema
L,neg,2836,2834,Deletion_reverse,1,0,0.000545256,0.000561167,0,0.000416667,0.8458734065859704,0,10135,0.547015183,A,2,virema
L,neg,2843,2841,Deletion_reverse,1,0,0.000529101,0.00053135,0,0.000400481,0.8458734065859704,0,10135,0.8625600032543218,A,2,virema
L,neg,2843,6724,Insertion_reverse,1,0,0.000529101,0.000481464,0,0.000387597,0.8458734065859704,0,14018,0.8233596735240901,A,2,virema
L,neg,2843,6797,Insertion_reverse,1,0,0.000529101,0.00265252,0,0.000718907,0.8458734065859704,0,14091,0.7767200058432202,A,2,virema
L,neg,2844,2842,Deletion_reverse,1,0,0.000527426,0.000531067,0,0.000400481,0.8458734065859704,0,10135,0.844802632,A,2,virema
L,neg,4866,4866,Insertion_reverse,1,0,0.000247831,0.000247831,0,0.000196348,0.8458734065859704,0,10137,0.7798184448720323,A,2,virema
L,neg,4867,4865,Deletion_reverse,1,0,0.000247709,0.000248385,0,0.000196386,0.8458734065859704,0,10135,0.7534892660629983,A,2,virema
L,neg,4877,4875,Deletion_reverse,1,0,0.00025113,0.000251067,0,0.000196117,0.8458734065859704,0,10135,0.5423944245420103,A,2,virema
L,neg,4993,5774,Insertion_reverse,1,0,0.000622665,0.043478260869565216,0,0.00062422,0.8458734065859704,0,10918,0.5396713720186859,A,2,virema
L,neg,4995,2384,Deletion_reverse,1,0,0.000620732,0.000929368,0,0.000922509,0.8458734065859704,0,7526,0.5299078557755875,A,2,virema
L,neg,5016,5014,Deletion_reverse,1,0,0.000347947,0.000344116,0,0.000309885,0.8458734065859704,0,10135,0.735912046,A,2,virema
L,neg,5044,5042,Deletion_reverse,1,0,0.000294031,0.000291375,0,0.000285307,0.8458734065859704,0,10135,0.7045803466306029,A,2,virema
L,neg,5181,5179,Deletion_reverse,1,0,0.000296912,0.000332779,0,0.000215008,0.8458734065859704,0,10135,0.5450647960035783,A,2,virema
L,neg,5189,5185,Deletion_reverse,1,0,0.00029163,0.000293772,0,0.000211909,0.8458734065859704,0,10133,0.5450647960035783,A,2,virema
L,neg,5209,5157,Deletion_reverse,1,0,0.00023015,0.000411353,0,0.000221386,0.8458734065859704,0,10085,0.504692669,A,2,virema
L,neg,5212,5209,Deletion_reverse,1,0,0.00022553,0.00023015,0,0.000192123,0.8458734065859704,0,10134,0.7658544750814892,A,2,virema
L,neg,5237,5234,Deletion_reverse,1,0,0.000230044,0.000228311,0,0.000221092,0.8458734065859704,0,10134,0.5450647960035783,A,2,virema
L,neg,5244,962,Deletion_reverse,1,0,0.000232504,0.000495295,0,0.000494805,0.8458734065859704,0,5855,0.5398331564755778,A,2,virema
L,neg,5258,5287,Insertion_reverse,1,0,0.000445831,0.000418585,0,0.000198255,0.8458734065859704,0,10166,0.5463848508916253,A,2,virema
L,neg,5271,5269,Deletion_reverse,1,0,0.00043554,0.000441891,0,0.000210793,0.8458734065859704,0,10135,0.5463848508916253,A,2,virema
L,neg,5272,5170,Deletion_reverse,1,0,0.000434594,0.000326477,0,0.000198491,0.8458734065859704,0,10035,0.500927086,A,2,virema
L,neg,5328,5326,Deletion_reverse,1,0,0.000626566,0.000646412,0,0.000296912,0.8458734065859704,0,10135,0.7846737010525704,A,2,virema
L,neg,5332,5315,Deletion_reverse,1,0,0.000625782,0.000666667,0,0.000317662,0.8458734065859704,0,10120,0.7703015974247565,A,2,virema
L,neg,5371,5368,Deletion_reverse,1,0,0.000273149,0.000274348,0,0.000280662,0.8458734065859704,0,10134,0.7331541097101849,A,2,virema
L,neg,5373,5448,Insertion_reverse,1,0,0.000276167,0.000608643,0,0.00041425,0.8458734065859704,0,10212,0.6066198804375257,A,2,virema
L,neg,5416,4710,Deletion_reverse,1,0,0.000453104,0.001402525,0,0.00016889,0.8458734065859704,0,9431,0.683354138,A,2,virema
L,neg,5447,5445,Deletion_reverse,1,0,0.000608643,0.000607903,0,0.000413565,0.8458734065859704,0,10135,0.8506666641401551,A,2,virema
